timestamp,datetime,resource_id,resource_type,state,train_id,batch_id,rejection_reason
715.0,2025-12-01T11:55:00+00:00,W10546,wagon,arrived,T6,,
715.0,2025-12-01T11:55:00+00:00,W7222,wagon,arrived,T6,,
719.0,2025-12-01T11:59:00+00:00,W12394,wagon,retrofitted,,,
719.0,2025-12-01T11:59:00+00:00,W9278,wagon,retrofitted,,,
724.0,2025-12-01T12:04:00+00:00,LOCO_01,locomotive,assigned,,,
724.5,2025-12-01T12:04:30+00:00,W0689,wagon,arrived,T7,,
725.0,2025-12-01T12:05:00+00:00,W11268,wagon,arrived,T8,,
725.0,2025-12-01T12:05:00+00:00,W11509,wagon,arrived,T8,,
725.0,2025-12-01T12:05:00+00:00,W6557,wagon,arrived,T8,,
733.0,2025-12-01T12:13:00+00:00,LOCO_01,locomotive,moving,,,
733.0,2025-12-01T12:13:00+00:00,W3926,wagon,moving,,,
733.0,2025-12-01T12:13:00+00:00,W5834,wagon,moving,,,
733.0,2025-12-01T12:13:00+00:00,W9460,wagon,moving,,,
733.0,2025-12-01T12:13:00+00:00,W9445,wagon,moving,,,
752.0,2025-12-01T12:32:00+00:00,W11188,wagon,parked,,,
752.0,2025-12-01T12:32:00+00:00,W10437,wagon,parked,,,
752.0,2025-12-01T12:32:00+00:00,LOCO_02,locomotive,moving,,,
753.25,2025-12-01T12:33:15+00:00,W10356,wagon,arrived,T9,,
785.5,2025-12-01T13:05:30+00:00,W6006,wagon,arrived,T10,,
785.5,2025-12-01T13:05:30+00:00,W4440,wagon,arrived,T10,,
785.5,2025-12-01T13:05:30+00:00,W10383,wagon,arrived,T10,,
793.0,2025-12-01T13:13:00+00:00,W3926,wagon,queued,,,
793.0,2025-12-01T13:13:00+00:00,W5834,wagon,queued,,,
793.0,2025-12-01T13:13:00+00:00,W9460,wagon,queued,,,
793.0,2025-12-01T13:13:00+00:00,W9445,wagon,queued,,,
812.0,2025-12-01T13:32:00+00:00,LOCO_02,locomotive,moving,,,
814.0,2025-12-01T13:34:00+00:00,LOCO_01,locomotive,moving,,,
819.0,2025-12-01T13:39:00+00:00,LOCO_02,locomotive,moving,,,
819.0,2025-12-01T13:39:00+00:00,W12394,wagon,moving,,,
819.0,2025-12-01T13:39:00+00:00,W9278,wagon,moving,,,
821.0,2025-12-01T13:41:00+00:00,LOCO_01,locomotive,moving,,,
824.0,2025-12-01T13:44:00+00:00,LOCO_02,locomotive,moving,,,
829.0,2025-12-01T13:49:00+00:00,LOCO_01,locomotive,moving,,,
829.0,2025-12-01T13:49:00+00:00,W3926,wagon,moving,,,
829.0,2025-12-01T13:49:00+00:00,W5834,wagon,moving,,,
831.0,2025-12-01T13:51:00+00:00,LOCO_02,locomotive,moving,,,
834.0,2025-12-01T13:54:00+00:00,W3926,wagon,in_workshop,,,
834.0,2025-12-01T13:54:00+00:00,W5834,wagon,in_workshop,,,
839.0,2025-12-01T13:59:00+00:00,LOCO_02,locomotive,moving,,,
839.0,2025-12-01T13:59:00+00:00,W9460,wagon,moving,,,
839.0,2025-12-01T13:59:00+00:00,W9445,wagon,moving,,,
840.0,2025-12-01T14:00:00+00:00,W3926,wagon,in_workshop,,,
840.0,2025-12-01T14:00:00+00:00,W5834,wagon,in_workshop,,,
840.0,2025-12-01T14:00:00+00:00,LOCO_01,locomotive,moving,,,
844.0,2025-12-01T14:04:00+00:00,W9460,wagon,in_workshop,,,
844.0,2025-12-01T14:04:00+00:00,W9445,wagon,in_workshop,,,
845.0,2025-12-01T14:05:00+00:00,LOCO_01,locomotive,moving,,,
850.0,2025-12-01T14:10:00+00:00,W9460,wagon,in_workshop,,,
850.0,2025-12-01T14:10:00+00:00,W9445,wagon,in_workshop,,,
850.0,2025-12-01T14:10:00+00:00,LOCO_02,locomotive,moving,,,
866.0,2025-12-01T14:26:00+00:00,W2238,wagon,arrived,T11,,
866.0,2025-12-01T14:26:00+00:00,W0047,wagon,arrived,T11,,
866.0,2025-12-01T14:26:00+00:00,W0049,wagon,arrived,T11,,
870.0,2025-12-01T14:30:00+00:00,LOCO_02,locomotive,assigned,,,
870.0,2025-12-01T14:30:00+00:00,LOCO_02,locomotive,moving,,,
877.0,2025-12-01T14:37:00+00:00,LOCO_02,locomotive,moving,,,
894.75,2025-12-01T14:54:45+00:00,W2535,wagon,arrived,T12,,
894.75,2025-12-01T14:54:45+00:00,W7970,wagon,arrived,T12,,
894.75,2025-12-01T14:54:45+00:00,W4849,wagon,arrived,T12,,
900.0,2025-12-01T15:00:00+00:00,W3926,wagon,retrofitted,,,
900.0,2025-12-01T15:00:00+00:00,W5834,wagon,retrofitted,,,
905.0,2025-12-01T15:05:00+00:00,LOCO_01,locomotive,assigned,,,
910.0,2025-12-01T15:10:00+00:00,W9460,wagon,retrofitted,,,
910.0,2025-12-01T15:10:00+00:00,W9445,wagon,retrofitted,,,
936.0,2025-12-01T15:36:00+00:00,LOCO_01,locomotive,moving,,,
936.0,2025-12-01T15:36:00+00:00,W10704,wagon,moving,,,
936.0,2025-12-01T15:36:00+00:00,W3675,wagon,moving,,,
936.0,2025-12-01T15:36:00+00:00,W7132,wagon,moving,,,
936.0,2025-12-01T15:36:00+00:00,W8934,wagon,moving,,,
936.0,2025-12-01T15:36:00+00:00,W6253,wagon,moving,,,
936.0,2025-12-01T15:36:00+00:00,W7747,wagon,moving,,,
936.0,2025-12-01T15:36:00+00:00,W10546,wagon,moving,,,
936.0,2025-12-01T15:36:00+00:00,W7222,wagon,moving,,,
936.0,2025-12-01T15:36:00+00:00,W0689,wagon,moving,,,
936.0,2025-12-01T15:36:00+00:00,W11268,wagon,moving,,,
936.0,2025-12-01T15:36:00+00:00,W11509,wagon,moving,,,
936.0,2025-12-01T15:36:00+00:00,W6557,wagon,moving,,,
936.0,2025-12-01T15:36:00+00:00,W10356,wagon,moving,,,
936.0,2025-12-01T15:36:00+00:00,W6006,wagon,moving,,,
936.0,2025-12-01T15:36:00+00:00,W4440,wagon,moving,,,
996.0,2025-12-01T16:36:00+00:00,W10704,wagon,queued,,,
996.0,2025-12-01T16:36:00+00:00,W3675,wagon,queued,,,
996.0,2025-12-01T16:36:00+00:00,W7132,wagon,queued,,,
996.0,2025-12-01T16:36:00+00:00,W8934,wagon,queued,,,
996.0,2025-12-01T16:36:00+00:00,W6253,wagon,queued,,,
996.0,2025-12-01T16:36:00+00:00,W7747,wagon,queued,,,
996.0,2025-12-01T16:36:00+00:00,W10546,wagon,queued,,,
996.0,2025-12-01T16:36:00+00:00,W7222,wagon,queued,,,
996.0,2025-12-01T16:36:00+00:00,W0689,wagon,queued,,,
996.0,2025-12-01T16:36:00+00:00,W11268,wagon,queued,,,
996.0,2025-12-01T16:36:00+00:00,W11509,wagon,queued,,,
996.0,2025-12-01T16:36:00+00:00,W6557,wagon,queued,,,
996.0,2025-12-01T16:36:00+00:00,W10356,wagon,queued,,,
996.0,2025-12-01T16:36:00+00:00,W6006,wagon,queued,,,
996.0,2025-12-01T16:36:00+00:00,W4440,wagon,queued,,,
998.5,2025-12-01T16:38:30+00:00,W12394,wagon,parked,,,
998.5,2025-12-01T16:38:30+00:00,W9278,wagon,parked,,,
998.5,2025-12-01T16:38:30+00:00,LOCO_02,locomotive,moving,,,
1051.25,2025-12-01T17:31:15+00:00,W2967,wagon,arrived,T13,,
1051.25,2025-12-01T17:31:15+00:00,W9776,wagon,arrived,T13,,
1051.25,2025-12-01T17:31:15+00:00,W12208,wagon,arrived,T13,,
1051.25,2025-12-01T17:31:15+00:00,W11348,wagon,arrived,T13,,
1058.5,2025-12-01T17:38:30+00:00,LOCO_02,locomotive,moving,,,
1065.5,2025-12-01T17:45:30+00:00,LOCO_02,locomotive,moving,,,
1065.5,2025-12-01T17:45:30+00:00,W3926,wagon,moving,,,
1065.5,2025-12-01T17:45:30+00:00,W5834,wagon,moving,,,
1070.5,2025-12-01T17:50:30+00:00,LOCO_02,locomotive,moving,,,
1075.5,2025-12-01T17:55:30+00:00,LOCO_02,locomotive,moving,,,
1082.5,2025-12-01T18:02:30+00:00,LOCO_02,locomotive,moving,,,
1082.5,2025-12-01T18:02:30+00:00,W9460,wagon,moving,,,
1082.5,2025-12-01T18:02:30+00:00,W9445,wagon,moving,,,
1083.0,2025-12-01T18:03:00+00:00,LOCO_01,locomotive,moving,,,
1087.5,2025-12-01T18:07:30+00:00,LOCO_02,locomotive,moving,,,
1088.75,2025-12-01T18:08:45+00:00,W12037,wagon,arrived,T14,,
1088.75,2025-12-01T18:08:45+00:00,W0440,wagon,arrived,T14,,
1088.75,2025-12-01T18:08:45+00:00,W11988,wagon,arrived,T14,,
1088.75,2025-12-01T18:08:45+00:00,W12260,wagon,arrived,T14,,
1088.75,2025-12-01T18:08:45+00:00,W0130,wagon,arrived,T14,,
1088.75,2025-12-01T18:08:45+00:00,W9352,wagon,arrived,T14,,
1088.75,2025-12-01T18:08:45+00:00,W2980,wagon,arrived,T14,,
1088.75,2025-12-01T18:08:45+00:00,W2406,wagon,arrived,T14,,
1088.75,2025-12-01T18:08:45+00:00,W2399,wagon,arrived,T14,,
1090.0,2025-12-01T18:10:00+00:00,LOCO_01,locomotive,moving,,,
1094.5,2025-12-01T18:14:30+00:00,LOCO_02,locomotive,moving,,,
1098.0,2025-12-01T18:18:00+00:00,LOCO_01,locomotive,moving,,,
1098.0,2025-12-01T18:18:00+00:00,W10704,wagon,moving,,,
1098.0,2025-12-01T18:18:00+00:00,W3675,wagon,moving,,,
1102.5,2025-12-01T18:22:30+00:00,LOCO_02,locomotive,moving,,,
1102.5,2025-12-01T18:22:30+00:00,W7132,wagon,moving,,,
1102.5,2025-12-01T18:22:30+00:00,W8934,wagon,moving,,,
1103.0,2025-12-01T18:23:00+00:00,W10704,wagon,in_workshop,,,
1103.0,2025-12-01T18:23:00+00:00,W3675,wagon,in_workshop,,,
1107.5,2025-12-01T18:27:30+00:00,W7132,wagon,in_workshop,,,
1107.5,2025-12-01T18:27:30+00:00,W8934,wagon,in_workshop,,,
1109.0,2025-12-01T18:29:00+00:00,W10704,wagon,in_workshop,,,
1109.0,2025-12-01T18:29:00+00:00,W3675,wagon,in_workshop,,,
1109.0,2025-12-01T18:29:00+00:00,LOCO_01,locomotive,moving,,,
1113.5,2025-12-01T18:33:30+00:00,W7132,wagon,in_workshop,,,
1113.5,2025-12-01T18:33:30+00:00,W8934,wagon,in_workshop,,,
1113.5,2025-12-01T18:33:30+00:00,LOCO_02,locomotive,moving,,,
1117.5,2025-12-01T18:37:30+00:00,LOCO_01,locomotive,assigned,,,
1117.5,2025-12-01T18:37:30+00:00,LOCO_01,locomotive,moving,,,
1124.5,2025-12-01T18:44:30+00:00,LOCO_01,locomotive,moving,,,
1169.0,2025-12-01T19:29:00+00:00,W10704,wagon,retrofitted,,,
1169.0,2025-12-01T19:29:00+00:00,W3675,wagon,retrofitted,,,
1169.5,2025-12-01T19:29:30+00:00,LOCO_02,locomotive,moving,,,
1173.5,2025-12-01T19:33:30+00:00,W7132,wagon,retrofitted,,,
1173.5,2025-12-01T19:33:30+00:00,W8934,wagon,retrofitted,,,
1176.5,2025-12-01T19:36:30+00:00,LOCO_02,locomotive,moving,,,
1176.5,2025-12-01T19:36:30+00:00,W10704,wagon,moving,,,
1176.5,2025-12-01T19:36:30+00:00,W3675,wagon,moving,,,
1181.5,2025-12-01T19:41:30+00:00,LOCO_02,locomotive,moving,,,
1186.5,2025-12-01T19:46:30+00:00,LOCO_02,locomotive,moving,,,
1193.5,2025-12-01T19:53:30+00:00,LOCO_02,locomotive,moving,,,
1193.5,2025-12-01T19:53:30+00:00,W7132,wagon,moving,,,
1193.5,2025-12-01T19:53:30+00:00,W8934,wagon,moving,,,
1198.5,2025-12-01T19:58:30+00:00,LOCO_02,locomotive,moving,,,
1205.5,2025-12-01T20:05:30+00:00,LOCO_02,locomotive,moving,,,
1213.5,2025-12-01T20:13:30+00:00,LOCO_02,locomotive,moving,,,
1213.5,2025-12-01T20:13:30+00:00,W6253,wagon,moving,,,
1213.5,2025-12-01T20:13:30+00:00,W7747,wagon,moving,,,
1218.5,2025-12-01T20:18:30+00:00,W6253,wagon,in_workshop,,,
1218.5,2025-12-01T20:18:30+00:00,W7747,wagon,in_workshop,,,
1224.5,2025-12-01T20:24:30+00:00,W6253,wagon,in_workshop,,,
1224.5,2025-12-01T20:24:30+00:00,W7747,wagon,in_workshop,,,
1224.5,2025-12-01T20:24:30+00:00,LOCO_02,locomotive,moving,,,
1231.5,2025-12-01T20:31:30+00:00,LOCO_02,locomotive,moving,,,
1239.5,2025-12-01T20:39:30+00:00,LOCO_02,locomotive,moving,,,
1239.5,2025-12-01T20:39:30+00:00,W10546,wagon,moving,,,
1239.5,2025-12-01T20:39:30+00:00,W7222,wagon,moving,,,
1244.5,2025-12-01T20:44:30+00:00,W10546,wagon,in_workshop,,,
1244.5,2025-12-01T20:44:30+00:00,W7222,wagon,in_workshop,,,
1246.0,2025-12-01T20:46:00+00:00,W3926,wagon,parked,,,
1246.0,2025-12-01T20:46:00+00:00,W5834,wagon,parked,,,
1246.0,2025-12-01T20:46:00+00:00,LOCO_01,locomotive,moving,,,
1250.5,2025-12-01T20:50:30+00:00,W10546,wagon,in_workshop,,,
1250.5,2025-12-01T20:50:30+00:00,W7222,wagon,in_workshop,,,
1250.5,2025-12-01T20:50:30+00:00,LOCO_02,locomotive,moving,,,
1255.5,2025-12-01T20:55:30+00:00,LOCO_02,locomotive,moving,,,
1284.5,2025-12-01T21:24:30+00:00,W6253,wagon,retrofitted,,,
1284.5,2025-12-01T21:24:30+00:00,W7747,wagon,retrofitted,,,
1306.0,2025-12-01T21:46:00+00:00,LOCO_01,locomotive,moving,,,
1310.5,2025-12-01T21:50:30+00:00,W10546,wagon,retrofitted,,,
1310.5,2025-12-01T21:50:30+00:00,W7222,wagon,retrofitted,,,
1313.0,2025-12-01T21:53:00+00:00,LOCO_01,locomotive,moving,,,
1313.0,2025-12-01T21:53:00+00:00,W6253,wagon,moving,,,
1313.0,2025-12-01T21:53:00+00:00,W7747,wagon,moving,,,
1315.5,2025-12-01T21:55:30+00:00,LOCO_02,locomotive,assigned,,,
1318.0,2025-12-01T21:58:00+00:00,LOCO_01,locomotive,moving,,,
1323.0,2025-12-01T22:03:00+00:00,LOCO_01,locomotive,moving,,,
1326.5,2025-12-01T22:06:30+00:00,LOCO_02,locomotive,moving,,,
1326.5,2025-12-01T22:06:30+00:00,W10383,wagon,moving,,,
1326.5,2025-12-01T22:06:30+00:00,W2238,wagon,moving,,,
1326.5,2025-12-01T22:06:30+00:00,W0047,wagon,moving,,,
1326.5,2025-12-01T22:06:30+00:00,W0049,wagon,moving,,,
1326.5,2025-12-01T22:06:30+00:00,W2535,wagon,moving,,,
1330.0,2025-12-01T22:10:00+00:00,LOCO_01,locomotive,moving,,,
1330.0,2025-12-01T22:10:00+00:00,W10546,wagon,moving,,,
1330.0,2025-12-01T22:10:00+00:00,W7222,wagon,moving,,,
1335.0,2025-12-01T22:15:00+00:00,LOCO_01,locomotive,moving,,,
1342.0,2025-12-01T22:22:00+00:00,LOCO_01,locomotive,moving,,,
1350.0,2025-12-01T22:30:00+00:00,LOCO_01,locomotive,moving,,,
1350.0,2025-12-01T22:30:00+00:00,W0689,wagon,moving,,,
1350.0,2025-12-01T22:30:00+00:00,W11268,wagon,moving,,,
1355.0,2025-12-01T22:35:00+00:00,W0689,wagon,in_workshop,,,
1355.0,2025-12-01T22:35:00+00:00,W11268,wagon,in_workshop,,,
1361.0,2025-12-01T22:41:00+00:00,W0689,wagon,in_workshop,,,
1361.0,2025-12-01T22:41:00+00:00,W11268,wagon,in_workshop,,,
1361.0,2025-12-01T22:41:00+00:00,LOCO_01,locomotive,moving,,,
1368.0,2025-12-01T22:48:00+00:00,LOCO_01,locomotive,moving,,,
1376.0,2025-12-01T22:56:00+00:00,LOCO_01,locomotive,moving,,,
1376.0,2025-12-01T22:56:00+00:00,W11509,wagon,moving,,,
1376.0,2025-12-01T22:56:00+00:00,W6557,wagon,moving,,,
1381.0,2025-12-01T23:01:00+00:00,W11509,wagon,in_workshop,,,
1381.0,2025-12-01T23:01:00+00:00,W6557,wagon,in_workshop,,,
1386.5,2025-12-01T23:06:30+00:00,W10383,wagon,queued,,,
1386.5,2025-12-01T23:06:30+00:00,W2238,wagon,queued,,,
1386.5,2025-12-01T23:06:30+00:00,W0047,wagon,queued,,,
1386.5,2025-12-01T23:06:30+00:00,W0049,wagon,queued,,,
1386.5,2025-12-01T23:06:30+00:00,W2535,wagon,queued,,,
1387.0,2025-12-01T23:07:00+00:00,W11509,wagon,in_workshop,,,
1387.0,2025-12-01T23:07:00+00:00,W6557,wagon,in_workshop,,,
1387.0,2025-12-01T23:07:00+00:00,LOCO_01,locomotive,moving,,,
1392.0,2025-12-01T23:12:00+00:00,LOCO_01,locomotive,assigned,,,
1392.0,2025-12-01T23:12:00+00:00,LOCO_01,locomotive,moving,,,
1401.0,2025-12-01T23:21:00+00:00,LOCO_01,locomotive,moving,,,
1413.5,2025-12-01T23:33:30+00:00,LOCO_02,locomotive,moving,,,
1421.0,2025-12-01T23:41:00+00:00,W0689,wagon,retrofitted,,,
1421.0,2025-12-01T23:41:00+00:00,W11268,wagon,retrofitted,,,
1421.5,2025-12-01T23:41:30+00:00,LOCO_02,locomotive,moving,,,
1428.5,2025-12-01T23:48:30+00:00,LOCO_02,locomotive,moving,,,
1428.5,2025-12-01T23:48:30+00:00,W0689,wagon,moving,,,
1428.5,2025-12-01T23:48:30+00:00,W11268,wagon,moving,,,
1433.5,2025-12-01T23:53:30+00:00,LOCO_02,locomotive,moving,,,
1440.5,2025-12-02T00:00:30+00:00,LOCO_02,locomotive,moving,,,
1447.0,2025-12-02T00:07:00+00:00,W11509,wagon,retrofitted,,,
1447.0,2025-12-02T00:07:00+00:00,W6557,wagon,retrofitted,,,
1448.5,2025-12-02T00:08:30+00:00,LOCO_02,locomotive,moving,,,
1448.5,2025-12-02T00:08:30+00:00,W10356,wagon,moving,,,
1448.5,2025-12-02T00:08:30+00:00,W6006,wagon,moving,,,
1453.5,2025-12-02T00:13:30+00:00,W10356,wagon,in_workshop,,,
1453.5,2025-12-02T00:13:30+00:00,W6006,wagon,in_workshop,,,
1459.5,2025-12-02T00:19:30+00:00,W10356,wagon,in_workshop,,,
1459.5,2025-12-02T00:19:30+00:00,W6006,wagon,in_workshop,,,
1459.5,2025-12-02T00:19:30+00:00,LOCO_02,locomotive,moving,,,
1464.5,2025-12-02T00:24:30+00:00,LOCO_02,locomotive,moving,,,
1471.5,2025-12-02T00:31:30+00:00,LOCO_02,locomotive,moving,,,
1471.5,2025-12-02T00:31:30+00:00,W11509,wagon,moving,,,
1471.5,2025-12-02T00:31:30+00:00,W6557,wagon,moving,,,
1476.5,2025-12-02T00:36:30+00:00,LOCO_02,locomotive,moving,,,
1479.0,2025-12-02T00:39:00+00:00,W1078,wagon,rejected,T15,,No Retrofit Needed
1479.0,2025-12-02T00:39:00+00:00,W9868,wagon,arrived,T15,,
1479.0,2025-12-02T00:39:00+00:00,W12060,wagon,arrived,T15,,
1479.0,2025-12-02T00:39:00+00:00,W12210,wagon,arrived,T15,,
1479.0,2025-12-02T00:39:00+00:00,W8636,wagon,arrived,T15,,
1479.0,2025-12-02T00:39:00+00:00,W10949,wagon,arrived,T15,,
1479.0,2025-12-02T00:39:00+00:00,W8631,wagon,arrived,T15,,
1483.5,2025-12-02T00:43:30+00:00,LOCO_02,locomotive,moving,,,
1491.5,2025-12-02T00:51:30+00:00,LOCO_02,locomotive,moving,,,
1491.5,2025-12-02T00:51:30+00:00,W4440,wagon,moving,,,
1491.5,2025-12-02T00:51:30+00:00,W10383,wagon,moving,,,
1496.5,2025-12-02T00:56:30+00:00,W4440,wagon,in_workshop,,,
1496.5,2025-12-02T00:56:30+00:00,W10383,wagon,in_workshop,,,
1502.5,2025-12-02T01:02:30+00:00,W4440,wagon,in_workshop,,,
1502.5,2025-12-02T01:02:30+00:00,W10383,wagon,in_workshop,,,
1502.5,2025-12-02T01:02:30+00:00,LOCO_02,locomotive,moving,,,
1507.5,2025-12-02T01:07:30+00:00,LOCO_02,locomotive,moving,,,
1509.0,2025-12-02T01:09:00+00:00,W9392,wagon,arrived,T16,,
1509.0,2025-12-02T01:09:00+00:00,W9274,wagon,arrived,T16,,
1509.0,2025-12-02T01:09:00+00:00,W8613,wagon,arrived,T16,,
1509.0,2025-12-02T01:09:00+00:00,W10130,wagon,arrived,T16,,
1509.0,2025-12-02T01:09:00+00:00,W9721,wagon,arrived,T16,,
1509.0,2025-12-02T01:09:00+00:00,W9756,wagon,arrived,T16,,
1519.5,2025-12-02T01:19:30+00:00,W10356,wagon,retrofitted,,,
1519.5,2025-12-02T01:19:30+00:00,W6006,wagon,retrofitted,,,
1526.5,2025-12-02T01:26:30+00:00,W9460,wagon,parked,,,
1526.5,2025-12-02T01:26:30+00:00,W9445,wagon,parked,,,
1526.5,2025-12-02T01:26:30+00:00,W10704,wagon,parked,,,
1526.5,2025-12-02T01:26:30+00:00,W3675,wagon,parked,,,
1526.5,2025-12-02T01:26:30+00:00,W7132,wagon,parked,,,
1526.5,2025-12-02T01:26:30+00:00,W8934,wagon,parked,,,
1526.5,2025-12-02T01:26:30+00:00,LOCO_01,locomotive,moving,,,
1562.5,2025-12-02T02:02:30+00:00,W4440,wagon,retrofitted,,,
1562.5,2025-12-02T02:02:30+00:00,W10383,wagon,retrofitted,,,
1567.5,2025-12-02T02:07:30+00:00,LOCO_02,locomotive,assigned,,,
1586.5,2025-12-02T02:26:30+00:00,LOCO_02,locomotive,moving,,,
1586.5,2025-12-02T02:26:30+00:00,W7970,wagon,moving,,,
1586.5,2025-12-02T02:26:30+00:00,W4849,wagon,moving,,,
1586.5,2025-12-02T02:26:30+00:00,W2967,wagon,moving,,,
1586.5,2025-12-02T02:26:30+00:00,W9776,wagon,moving,,,
1586.5,2025-12-02T02:26:30+00:00,W12208,wagon,moving,,,
1586.5,2025-12-02T02:26:30+00:00,W11348,wagon,moving,,,
1586.5,2025-12-02T02:26:30+00:00,W12037,wagon,moving,,,
1586.5,2025-12-02T02:26:30+00:00,W0440,wagon,moving,,,
1586.5,2025-12-02T02:26:30+00:00,W11988,wagon,moving,,,
1586.5,2025-12-02T02:26:30+00:00,LOCO_01,locomotive,moving,,,
1593.5,2025-12-02T02:33:30+00:00,LOCO_01,locomotive,moving,,,
1593.5,2025-12-02T02:33:30+00:00,W10356,wagon,moving,,,
1593.5,2025-12-02T02:33:30+00:00,W6006,wagon,moving,,,
1598.5,2025-12-02T02:38:30+00:00,LOCO_01,locomotive,moving,,,
1602.5,2025-12-02T02:42:30+00:00,W3926,wagon,rejected,T17,,No Retrofit Needed
1602.5,2025-12-02T02:42:30+00:00,W11467,wagon,arrived,T17,,
1602.5,2025-12-02T02:42:30+00:00,W10354,wagon,arrived,T17,,
1602.5,2025-12-02T02:42:30+00:00,W3950,wagon,arrived,T17,,
1602.5,2025-12-02T02:42:30+00:00,W7997,wagon,arrived,T17,,
1602.5,2025-12-02T02:42:30+00:00,W8626,wagon,arrived,T17,,
1603.5,2025-12-02T02:43:30+00:00,LOCO_01,locomotive,moving,,,
1610.5,2025-12-02T02:50:30+00:00,LOCO_01,locomotive,moving,,,
