timestamp,datetime,resource_id,resource_type,location,previous_location,route_path
1061.5,2025-12-01T17:41:30+00:00,W10704,wagon,retrofit,,retrofit|WS_01
1061.5,2025-12-01T17:41:30+00:00,W3675,wagon,retrofit,,retrofit|WS_01
1066.5,2025-12-01T17:46:30+00:00,W10704,wagon,WS_01,,
1066.5,2025-12-01T17:46:30+00:00,W3675,wagon,WS_01,,
1072.5,2025-12-01T17:52:30+00:00,W10704,wagon,WS_01,,
1072.5,2025-12-01T17:52:30+00:00,W3675,wagon,WS_01,,
1072.5,2025-12-01T17:52:30+00:00,LOCO_02,locomotive,track_19,WS_01,
1079.5,2025-12-01T17:59:30+00:00,LOCO_02,locomotive,retrofit,track_19,
1087.5,2025-12-01T18:07:30+00:00,LOCO_02,locomotive,WS_02,retrofit,
1087.5,2025-12-01T18:07:30+00:00,W7132,wagon,retrofit,,retrofit|WS_02
1087.5,2025-12-01T18:07:30+00:00,W8934,wagon,retrofit,,retrofit|WS_02
1088.75,2025-12-01T18:08:45+00:00,W12037,wagon,collection1,,
1088.75,2025-12-01T18:08:45+00:00,W0440,wagon,collection1,,
1088.75,2025-12-01T18:08:45+00:00,W11988,wagon,collection1,,
1088.75,2025-12-01T18:08:45+00:00,W12260,wagon,collection1,,
1088.75,2025-12-01T18:08:45+00:00,W0130,wagon,collection1,,
1088.75,2025-12-01T18:08:45+00:00,W9352,wagon,collection1,,
1088.75,2025-12-01T18:08:45+00:00,W2980,wagon,collection1,,
1088.75,2025-12-01T18:08:45+00:00,W2406,wagon,collection1,,
1088.75,2025-12-01T18:08:45+00:00,W2399,wagon,collection1,,
1092.5,2025-12-01T18:12:30+00:00,W7132,wagon,WS_02,,
1092.5,2025-12-01T18:12:30+00:00,W8934,wagon,WS_02,,
1095.0,2025-12-01T18:15:00+00:00,LOCO_01,locomotive,track_19,retrofit,
1098.5,2025-12-01T18:18:30+00:00,W7132,wagon,WS_02,,
1098.5,2025-12-01T18:18:30+00:00,W8934,wagon,WS_02,,
1098.5,2025-12-01T18:18:30+00:00,LOCO_02,locomotive,track_19,WS_02,
1100.0,2025-12-01T18:20:00+00:00,LOCO_01,locomotive,retrofitted,track_19,
1107.0,2025-12-01T18:27:00+00:00,LOCO_01,locomotive,parking16,retrofitted,
1130.0,2025-12-01T18:50:00+00:00,LOCO_02,locomotive,collection1,track_19,
1203.0,2025-12-01T20:03:00+00:00,LOCO_02,locomotive,retrofit,collection1,
1203.0,2025-12-01T20:03:00+00:00,W2238,wagon,collection1,,collection1|Mainline|retrofit
1203.0,2025-12-01T20:03:00+00:00,W0047,wagon,collection1,,collection1|Mainline|retrofit
1203.0,2025-12-01T20:03:00+00:00,W0049,wagon,collection1,,collection1|Mainline|retrofit
1203.0,2025-12-01T20:03:00+00:00,W2535,wagon,collection1,,collection1|Mainline|retrofit
1203.0,2025-12-01T20:03:00+00:00,W7970,wagon,collection1,,collection1|Mainline|retrofit
1203.0,2025-12-01T20:03:00+00:00,W4849,wagon,collection1,,collection1|Mainline|retrofit
1228.5,2025-12-01T20:28:30+00:00,W3926,wagon,parking16,,
1228.5,2025-12-01T20:28:30+00:00,W5834,wagon,parking16,,
1228.5,2025-12-01T20:28:30+00:00,LOCO_01,locomotive,track_19,parking16,
1263.0,2025-12-01T21:03:00+00:00,W2238,wagon,retrofit,,
1263.0,2025-12-01T21:03:00+00:00,W0047,wagon,retrofit,,
1263.0,2025-12-01T21:03:00+00:00,W0049,wagon,retrofit,,
1263.0,2025-12-01T21:03:00+00:00,W2535,wagon,retrofit,,
1263.0,2025-12-01T21:03:00+00:00,W7970,wagon,retrofit,,
1263.0,2025-12-01T21:03:00+00:00,W4849,wagon,retrofit,,
1288.5,2025-12-01T21:28:30+00:00,LOCO_01,locomotive,WS_01,track_19,
1295.5,2025-12-01T21:35:30+00:00,LOCO_01,locomotive,retrofitted,WS_01,
1295.5,2025-12-01T21:35:30+00:00,W10704,wagon,WS_01,,WS_01|retrofitted
1295.5,2025-12-01T21:35:30+00:00,W3675,wagon,WS_01,,WS_01|retrofitted
1296.0,2025-12-01T21:36:00+00:00,LOCO_02,locomotive,track_19,retrofit,
1300.5,2025-12-01T21:40:30+00:00,W10704,wagon,retrofitted,,
1300.5,2025-12-01T21:40:30+00:00,W3675,wagon,retrofitted,,
1300.5,2025-12-01T21:40:30+00:00,LOCO_01,locomotive,track_19,retrofitted,
1301.0,2025-12-01T21:41:00+00:00,LOCO_02,locomotive,WS_02,track_19,
1305.5,2025-12-01T21:45:30+00:00,LOCO_01,locomotive,retrofitted,track_19,
1308.0,2025-12-01T21:48:00+00:00,LOCO_02,locomotive,retrofitted,WS_02,
1308.0,2025-12-01T21:48:00+00:00,W7132,wagon,WS_02,,WS_02|retrofitted
1308.0,2025-12-01T21:48:00+00:00,W8934,wagon,WS_02,,WS_02|retrofitted
1312.5,2025-12-01T21:52:30+00:00,LOCO_01,locomotive,parking16,retrofitted,
1313.0,2025-12-01T21:53:00+00:00,W7132,wagon,retrofitted,,
1313.0,2025-12-01T21:53:00+00:00,W8934,wagon,retrofitted,,
1313.0,2025-12-01T21:53:00+00:00,LOCO_02,locomotive,track_19,retrofitted,
1320.0,2025-12-01T22:00:00+00:00,LOCO_02,locomotive,retrofit,track_19,
1328.0,2025-12-01T22:08:00+00:00,LOCO_02,locomotive,WS_01,retrofit,
1328.0,2025-12-01T22:08:00+00:00,W6253,wagon,retrofit,,retrofit|WS_01
1328.0,2025-12-01T22:08:00+00:00,W7747,wagon,retrofit,,retrofit|WS_01
1333.0,2025-12-01T22:13:00+00:00,W6253,wagon,WS_01,,
1333.0,2025-12-01T22:13:00+00:00,W7747,wagon,WS_01,,
1339.0,2025-12-01T22:19:00+00:00,W6253,wagon,WS_01,,
1339.0,2025-12-01T22:19:00+00:00,W7747,wagon,WS_01,,
1339.0,2025-12-01T22:19:00+00:00,LOCO_02,locomotive,track_19,WS_01,
1346.0,2025-12-01T22:26:00+00:00,LOCO_02,locomotive,retrofit,track_19,
1354.0,2025-12-01T22:34:00+00:00,LOCO_02,locomotive,WS_02,retrofit,
1354.0,2025-12-01T22:34:00+00:00,W10546,wagon,retrofit,,retrofit|WS_02
1354.0,2025-12-01T22:34:00+00:00,W7222,wagon,retrofit,,retrofit|WS_02
1359.0,2025-12-01T22:39:00+00:00,W10546,wagon,WS_02,,
1359.0,2025-12-01T22:39:00+00:00,W7222,wagon,WS_02,,
1365.0,2025-12-01T22:45:00+00:00,W10546,wagon,WS_02,,
1365.0,2025-12-01T22:45:00+00:00,W7222,wagon,WS_02,,
1365.0,2025-12-01T22:45:00+00:00,LOCO_02,locomotive,track_19,WS_02,
1370.0,2025-12-01T22:50:00+00:00,LOCO_02,locomotive,collection1,track_19,
1433.0,2025-12-01T23:53:00+00:00,LOCO_02,locomotive,retrofit,collection1,
1433.0,2025-12-01T23:53:00+00:00,W2967,wagon,collection1,,collection1|Mainline|retrofit
1434.0,2025-12-01T23:54:00+00:00,W9460,wagon,parking16,,
1434.0,2025-12-01T23:54:00+00:00,W9445,wagon,parking16,,
1434.0,2025-12-01T23:54:00+00:00,LOCO_01,locomotive,track_19,parking16,
1479.0,2025-12-02T00:39:00+00:00,W9868,wagon,collection1,,
1479.0,2025-12-02T00:39:00+00:00,W12060,wagon,collection1,,
1479.0,2025-12-02T00:39:00+00:00,W12210,wagon,collection1,,
1479.0,2025-12-02T00:39:00+00:00,W8636,wagon,collection1,,
1479.0,2025-12-02T00:39:00+00:00,W10949,wagon,collection1,,
1479.0,2025-12-02T00:39:00+00:00,W8631,wagon,collection1,,
1493.0,2025-12-02T00:53:00+00:00,W2967,wagon,retrofit,,
1494.0,2025-12-02T00:54:00+00:00,LOCO_01,locomotive,WS_01,track_19,
1496.0,2025-12-02T00:56:00+00:00,LOCO_02,locomotive,track_19,retrofit,
1501.0,2025-12-02T01:01:00+00:00,LOCO_01,locomotive,retrofitted,WS_01,
1501.0,2025-12-02T01:01:00+00:00,W6253,wagon,WS_01,,WS_01|retrofitted
1501.0,2025-12-02T01:01:00+00:00,W7747,wagon,WS_01,,WS_01|retrofitted
1501.0,2025-12-02T01:01:00+00:00,LOCO_02,locomotive,WS_02,track_19,
1506.0,2025-12-02T01:06:00+00:00,W6253,wagon,retrofitted,,
1506.0,2025-12-02T01:06:00+00:00,W7747,wagon,retrofitted,,
1506.0,2025-12-02T01:06:00+00:00,LOCO_01,locomotive,track_19,retrofitted,
1508.0,2025-12-02T01:08:00+00:00,LOCO_02,locomotive,retrofitted,WS_02,
1508.0,2025-12-02T01:08:00+00:00,W10546,wagon,WS_02,,WS_02|retrofitted
1508.0,2025-12-02T01:08:00+00:00,W7222,wagon,WS_02,,WS_02|retrofitted
1509.0,2025-12-02T01:09:00+00:00,W9392,wagon,collection1,,
1509.0,2025-12-02T01:09:00+00:00,W9274,wagon,collection1,,
1509.0,2025-12-02T01:09:00+00:00,W8613,wagon,collection1,,
1509.0,2025-12-02T01:09:00+00:00,W10130,wagon,collection2,,
1509.0,2025-12-02T01:09:00+00:00,W9721,wagon,collection2,,
1509.0,2025-12-02T01:09:00+00:00,W9756,wagon,collection2,,
1511.0,2025-12-02T01:11:00+00:00,LOCO_01,locomotive,retrofitted,track_19,
1513.0,2025-12-02T01:13:00+00:00,W10546,wagon,retrofitted,,
1513.0,2025-12-02T01:13:00+00:00,W7222,wagon,retrofitted,,
1513.0,2025-12-02T01:13:00+00:00,LOCO_02,locomotive,track_19,retrofitted,
1519.0,2025-12-02T01:19:00+00:00,LOCO_01,locomotive,parking16,retrofitted,
1520.0,2025-12-02T01:20:00+00:00,LOCO_02,locomotive,retrofit,track_19,
1528.0,2025-12-02T01:28:00+00:00,LOCO_02,locomotive,WS_01,retrofit,
1528.0,2025-12-02T01:28:00+00:00,W0689,wagon,retrofit,,retrofit|WS_01
1528.0,2025-12-02T01:28:00+00:00,W11268,wagon,retrofit,,retrofit|WS_01
1533.0,2025-12-02T01:33:00+00:00,W0689,wagon,WS_01,,
1533.0,2025-12-02T01:33:00+00:00,W11268,wagon,WS_01,,
1539.0,2025-12-02T01:39:00+00:00,W0689,wagon,WS_01,,
1539.0,2025-12-02T01:39:00+00:00,W11268,wagon,WS_01,,
1539.0,2025-12-02T01:39:00+00:00,LOCO_02,locomotive,track_19,WS_01,
1546.0,2025-12-02T01:46:00+00:00,LOCO_02,locomotive,retrofit,track_19,
1554.0,2025-12-02T01:54:00+00:00,LOCO_02,locomotive,WS_02,retrofit,
1554.0,2025-12-02T01:54:00+00:00,W11509,wagon,retrofit,,retrofit|WS_02
1554.0,2025-12-02T01:54:00+00:00,W6557,wagon,retrofit,,retrofit|WS_02
1559.0,2025-12-02T01:59:00+00:00,W11509,wagon,WS_02,,
1559.0,2025-12-02T01:59:00+00:00,W6557,wagon,WS_02,,
1565.0,2025-12-02T02:05:00+00:00,W11509,wagon,WS_02,,
1565.0,2025-12-02T02:05:00+00:00,W6557,wagon,WS_02,,
1565.0,2025-12-02T02:05:00+00:00,LOCO_02,locomotive,track_19,WS_02,
1570.0,2025-12-02T02:10:00+00:00,LOCO_02,locomotive,collection1,track_19,
1602.5,2025-12-02T02:42:30+00:00,W11467,wagon,collection2,,
1602.5,2025-12-02T02:42:30+00:00,W10354,wagon,collection2,,
1602.5,2025-12-02T02:42:30+00:00,W3950,wagon,collection2,,
1602.5,2025-12-02T02:42:30+00:00,W7997,wagon,collection2,,
1602.5,2025-12-02T02:42:30+00:00,W8626,wagon,collection2,,
1635.0,2025-12-02T03:15:00+00:00,LOCO_02,locomotive,retrofit,collection1,
1635.0,2025-12-02T03:15:00+00:00,W9776,wagon,collection1,,collection1|Mainline|retrofit
1635.0,2025-12-02T03:15:00+00:00,W12208,wagon,collection1,,collection1|Mainline|retrofit
1642.5,2025-12-02T03:22:30+00:00,W10704,wagon,parking16,,
1642.5,2025-12-02T03:22:30+00:00,W3675,wagon,parking16,,
1642.5,2025-12-02T03:22:30+00:00,W7132,wagon,parking16,,
1642.5,2025-12-02T03:22:30+00:00,W8934,wagon,parking16,,
1642.5,2025-12-02T03:22:30+00:00,LOCO_01,locomotive,track_19,parking16,
1687.25,2025-12-02T04:07:15+00:00,W9174,wagon,collection2,,
1687.25,2025-12-02T04:07:15+00:00,W9169,wagon,collection2,,
1687.25,2025-12-02T04:07:15+00:00,W9173,wagon,collection2,,
1695.0,2025-12-02T04:15:00+00:00,W9776,wagon,retrofit,,
1695.0,2025-12-02T04:15:00+00:00,W12208,wagon,retrofit,,
1702.5,2025-12-02T04:22:30+00:00,LOCO_01,locomotive,collection2,track_19,
1704.0,2025-12-02T04:24:00+00:00,LOCO_02,locomotive,track_19,retrofit,
1709.0,2025-12-02T04:29:00+00:00,LOCO_02,locomotive,WS_01,track_19,
1716.0,2025-12-02T04:36:00+00:00,LOCO_02,locomotive,retrofitted,WS_01,
1716.0,2025-12-02T04:36:00+00:00,W0689,wagon,WS_01,,WS_01|retrofitted
1716.0,2025-12-02T04:36:00+00:00,W11268,wagon,WS_01,,WS_01|retrofitted
1721.0,2025-12-02T04:41:00+00:00,W0689,wagon,retrofitted,,
1721.0,2025-12-02T04:41:00+00:00,W11268,wagon,retrofitted,,
1721.0,2025-12-02T04:41:00+00:00,LOCO_02,locomotive,track_19,retrofitted,
1726.0,2025-12-02T04:46:00+00:00,LOCO_02,locomotive,WS_02,track_19,
1733.0,2025-12-02T04:53:00+00:00,LOCO_02,locomotive,retrofitted,WS_02,
1733.0,2025-12-02T04:53:00+00:00,W11509,wagon,WS_02,,WS_02|retrofitted
1733.0,2025-12-02T04:53:00+00:00,W6557,wagon,WS_02,,WS_02|retrofitted
1738.0,2025-12-02T04:58:00+00:00,W11509,wagon,retrofitted,,
1738.0,2025-12-02T04:58:00+00:00,W6557,wagon,retrofitted,,
1738.0,2025-12-02T04:58:00+00:00,LOCO_02,locomotive,track_19,retrofitted,
1745.0,2025-12-02T05:05:00+00:00,LOCO_02,locomotive,retrofit,track_19,
1753.0,2025-12-02T05:13:00+00:00,LOCO_02,locomotive,WS_01,retrofit,
